"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","global_hrf","hetero","oasis_variant"
4,"fmrilss_lss",0.285560213966796,4.16186191261687,-0.0701164344956945,-0.0196268189195582,0.569444444444444,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
4,"fmrilss_sbhm",0.261685838328096,5.41084177600442,-0.0472356384076436,-0.0967652779628208,0.553240740740741,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
4,"fmrilss_oasis_best",0.0996480178905666,4.95559068211154,-0.594436796421712,0.0256217894269158,0.493055555555556,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
4,"st_default",0.260721289498546,1.14195299228559,-0.969799314150434,0.0337458607003504,0.571759259259259,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
4,"fmrilss_lss",0.228596794644677,3.32364484821855,-0.258276247000359,0.107245667190901,0.56712962962963,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
4,"fmrilss_sbhm",0.170194707363835,5.23995694534535,-0.155560697339842,0.140311478087805,0.571759259259259,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
4,"fmrilss_oasis_best",0.103669235514113,3.58080182865788,-0.670694164949373,0.144071258916857,0.543981481481482,TRUE,NA,"hard__mismatch__none","hard","mismatch","none","fmrilss_oasis[fractional|x=0.05|b=0.05]"
4,"st_default",0.384236068054852,1.16304280256118,-0.889889763250916,0.0104703196438065,0.643518518518518,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
4,"fmrilss_lss",0.404836224076378,3.87868922274547,0.422043570638482,-0.202656384498031,0.643518518518518,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
4,"fmrilss_sbhm",0.214018123192769,7.13960513896684,0.264247510907403,-0.126039523821524,0.597222222222222,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
4,"fmrilss_oasis_best",0.216165439553038,4.384507011945,-0.225059182668926,-0.0650875647321633,0.5625,TRUE,NA,"hard__nominal__high","hard","nominal","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
4,"st_default",0.359568103487518,1.16670631534719,-0.941170249032898,-0.00369636399551585,0.601851851851852,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
4,"fmrilss_lss",0.30747925194657,4.37168534589966,0.256648720234668,-0.103011498325057,0.578703703703704,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
4,"fmrilss_sbhm",0.241817713971211,6.35030655711727,0.0286666282238906,-0.157722000829814,0.550925925925926,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
4,"fmrilss_oasis_best",0.123142999080789,4.30924916139325,-0.491275498933715,-0.0254144904158026,0.555555555555556,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate","fmrilss_oasis[absolute|x=0.05|b=0.05]"
4,"st_default",0.272086387854473,0.980728024512529,-0.89800799944097,0.0201229124102668,0.543981481481482,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
4,"fmrilss_lss",0.249305921978582,2.99083156586232,-0.172338227993042,0.0684372657757593,0.548611111111111,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
4,"fmrilss_sbhm",0.212124008231051,5.08975712573121,0.134267963188088,0.0133377660442723,0.5625,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
4,"fmrilss_oasis_best",0.180622698712036,3.44995782833366,-0.322816021673836,0.0602707068591224,0.525462962962963,TRUE,NA,"hard__nominal__none","hard","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.02]"
4,"st_default",0.304472265469627,0.99376672653288,-0.956928340660278,0.00971917340575345,0.592592592592593,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
4,"fmrilss_lss",0.323171740359366,2.77448637307821,-0.0148256889837298,0.0763560122851559,0.613425925925926,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
4,"fmrilss_sbhm",0.244079489000397,5.31363243833036,-0.175312936755167,0.13058832931956,0.601851851851852,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
4,"fmrilss_oasis_best",0.2296104308622,2.84749137315702,-0.280747843582412,0.0352647602470582,0.571759259259259,TRUE,NA,"medium__mismatch__high","medium","mismatch","high","fmrilss_oasis[absolute|x=0.05|b=0.02]"
4,"st_default",0.272047861637091,0.960793534537596,-0.952307592750714,0.0153310388162955,0.631944444444444,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
4,"fmrilss_lss",0.275248198972676,2.69968251144791,-0.159218531373425,0.0151508993341174,0.641203703703704,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
4,"fmrilss_sbhm",0.289589031094771,3.80759653985684,0.123620052153773,0.0125100069124567,0.622685185185185,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
4,"fmrilss_oasis_best",0.179447166903355,2.98195077382417,-0.412716193745543,0.0333381440946098,0.5625,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate","fmrilss_oasis[absolute|x=0.05|b=0.05]"
4,"st_default",0.269650544820055,1.04716139911704,-0.902654792681149,-0.157461977728648,0.611111111111111,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
4,"fmrilss_lss",0.19799586298633,2.76395006117791,-0.495153777065706,-0.24821600308466,0.597222222222222,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
4,"fmrilss_sbhm",0.167221921070115,4.02781073252533,-0.461904629939031,-0.376389941505265,0.585648148148148,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
4,"fmrilss_oasis_best",0.1007574603558,3.093268740554,-0.759526639070849,-0.236383625630349,0.56712962962963,TRUE,NA,"medium__mismatch__none","medium","mismatch","none","fmrilss_oasis[fractional|x=0.05|b=0.05]"
4,"st_default",0.364736166959421,1.08530149607893,-0.930922207501604,0.000186313172271663,0.62962962962963,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
4,"fmrilss_lss",0.357754920354911,3.06415178022278,0.0333761480562621,0.091971736410981,0.606481481481482,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
4,"fmrilss_sbhm",0.128956504224545,5.0642131692647,-0.818154686852523,0.263735800932617,0.539351851851852,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
4,"fmrilss_oasis_best",0.288320719054557,3.08805979184449,-0.16633427570862,0.0614433150562076,0.581018518518518,TRUE,NA,"medium__nominal__high","medium","nominal","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
4,"st_default",0.433030305070478,1.04366082926532,-0.896269089613567,-0.00259105964533372,0.645833333333333,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
4,"fmrilss_lss",0.414425554451701,3.34506206836314,0.318731154806167,0.0218634075268958,0.643518518518518,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
4,"fmrilss_sbhm",0.315936241179454,3.9869384933838,0.0943604507225644,-0.00375358020692844,0.594907407407407,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
4,"fmrilss_oasis_best",0.345386699654793,3.0199348906994,-0.0322123123733326,0.0213153540097776,0.590277777777778,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
4,"st_default",0.379012187184193,0.992491710064561,-0.918510632619154,-0.00219752954689035,0.638888888888889,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
4,"fmrilss_lss",0.342044850743287,3.50534193076348,0.161699946320737,0.0445736896290564,0.62962962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
4,"fmrilss_sbhm",0.161508744510825,5.415184198972,-0.300738117683109,-0.0332718275037588,0.581018518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
4,"fmrilss_oasis_best",0.191638432168773,3.3178269472758,-0.387002038427762,0.0411056255100798,0.571759259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.27399163482202,1.34777768791069,-0.959286422201826,0.0226913266529133,0.597222222222222,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
5,"fmrilss_lss",0.211977686724862,3.38500936994335,-0.433698751458457,0.0547227510296617,0.576388888888889,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
5,"fmrilss_sbhm",0.129204673203126,7.0366946571142,-0.741229602051697,-0.065728518509559,0.543981481481482,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
5,"fmrilss_oasis_best",0.184810244839542,4.0480278241207,-0.461660010925321,0.0728482923360127,0.534722222222222,TRUE,NA,"hard__mismatch__high","hard","mismatch","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
5,"st_default",0.200908772759267,1.31910219303213,-0.940436982023478,-0.0265552274256728,0.5625,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
5,"fmrilss_lss",0.221267528562329,3.77820871290067,-0.301485948305864,0.079193048688023,0.539351851851852,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
5,"fmrilss_sbhm",0.102192938656584,6.54980895409901,-0.69129883928071,0.136381437580838,0.541666666666667,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
5,"fmrilss_oasis_best",0.123274609970499,4.07470495250006,-0.600655054339572,0.0595485002789944,0.541666666666667,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.327529135460538,1.31622217747459,-0.901906350172138,-0.0143462820548316,0.601851851851852,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
5,"fmrilss_lss",0.305271119931315,4.06371484048952,-0.0450205821873443,-0.00305042205440833,0.55787037037037,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
5,"fmrilss_sbhm",0.279841170013574,5.7215616385056,-0.00146657501596532,-0.0626427318789909,0.548611111111111,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
5,"fmrilss_oasis_best",0.0937433573612885,5.06071749267497,-0.614298738612181,0.0173323788421806,0.502314814814815,TRUE,NA,"hard__mismatch__none","hard","mismatch","none","fmrilss_oasis[fractional|x=0.05|b=0.05]"
5,"st_default",0.301828353592113,1.13144881079853,-0.957748485248878,0.0334833360928845,0.569444444444444,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
5,"fmrilss_lss",0.263285828355894,3.68403597998795,-0.0322054403951981,0.0672481405064763,0.574074074074074,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
5,"fmrilss_sbhm",0.209450080015547,5.33730614906052,0.00938787888548138,0.170101682724458,0.581018518518518,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
5,"fmrilss_oasis_best",0.167072540431633,3.94463201576129,-0.342654784195093,0.0819981983680157,0.543981481481482,TRUE,NA,"hard__nominal__high","hard","nominal","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
5,"st_default",0.41211748688391,1.14666675710381,-0.875975531141506,0.00587328566449717,0.655092592592593,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
5,"fmrilss_lss",0.419929277428335,3.82115890169272,0.452626037820346,-0.182169552642359,0.657407407407407,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
5,"fmrilss_sbhm",0.32851419750541,6.80412069129791,0.668698799032105,-0.205258528643017,0.636574074074074,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
5,"fmrilss_oasis_best",0.224602447321722,4.47228036074426,-0.165322544478761,-0.0659185161459369,0.555555555555556,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
5,"st_default",0.352828134241849,1.16936740025849,-0.943774721235297,-0.00326356438346524,0.613425925925926,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
5,"fmrilss_lss",0.317834623151998,4.29258452550558,0.279667694912416,-0.0911438478918546,0.590277777777778,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
5,"fmrilss_sbhm",0.239399759384418,6.13125310980469,-0.0250267136352219,-0.0669835500514905,0.550925925925926,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
5,"fmrilss_oasis_best",0.127217520002323,4.25717075402995,-0.492174942854728,-0.0212243088784074,0.532407407407407,TRUE,NA,"hard__nominal__none","hard","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.214207397010397,0.960039085500097,-0.900834445157774,0.0216195544797928,0.539351851851852,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
5,"fmrilss_lss",0.208664768534596,2.7092914213984,-0.37951714406524,0.00413984612093718,0.560185185185185,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
5,"fmrilss_sbhm",0.146909098606346,4.4768962136747,-0.398656241172828,-0.0312881733487851,0.564814814814815,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
5,"fmrilss_oasis_best",0.141682062243364,2.71017716098915,-0.61339560485981,0.0269247480819546,0.527777777777778,TRUE,NA,"medium__mismatch__high","medium","mismatch","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.369609676077767,0.988387645455737,-0.953755901587394,0.00501711300978565,0.592592592592593,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
5,"fmrilss_lss",0.3763816215947,2.43138875363265,0.0194870111468545,0.0655815786055166,0.627314814814815,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
5,"fmrilss_sbhm",0.272012330511011,4.60465437421677,-0.00908016113033768,0.141854262311335,0.581018518518518,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
5,"fmrilss_oasis_best",0.184289055938466,2.76622074370494,-0.445185809838564,0.0368899090109654,0.539351851851852,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.275238952909143,0.952913583710223,-0.94023832004059,0.0438569202093269,0.597222222222222,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
5,"fmrilss_lss",0.272650629327217,3.66724340066704,0.0537189001100555,0.0856935520192596,0.62962962962963,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
5,"fmrilss_sbhm",0.270258619899262,4.80512362584419,0.299501872178546,0.0403134146999647,0.611111111111111,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
5,"fmrilss_oasis_best",0.157801526904031,3.25372500689509,-0.428947468331102,0.0705241106964489,0.55787037037037,TRUE,NA,"medium__mismatch__none","medium","mismatch","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
5,"st_default",0.303804141291576,1.02645161101333,-0.903356381936617,-0.101804457121404,0.592592592592593,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
5,"fmrilss_lss",0.29787628198987,2.60797884742381,-0.261807056901497,-0.0934991587012065,0.606481481481482,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
5,"fmrilss_sbhm",0.234187336090328,4.28044693883562,-0.392130435796167,-0.205857550045007,0.560185185185185,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
5,"fmrilss_oasis_best",0.165897727768203,2.62067437781024,-0.611934612564278,-0.0831057026362883,0.564814814814815,TRUE,NA,"medium__nominal__high","medium","nominal","high","fmrilss_oasis[absolute|x=0.05|b=0.02]"
5,"st_default",0.445566475581402,1.06795543389327,-0.913920611313199,0.00278678234084003,0.634259259259259,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
5,"fmrilss_lss",0.428157003339583,3.03739720896855,0.246616900909834,0.0416375045460149,0.622685185185185,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
5,"fmrilss_sbhm",0.27611054581619,4.98858397103392,-0.136148898272889,0.217456824005736,0.587962962962963,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
5,"fmrilss_oasis_best",0.347089076066798,2.9264371117225,-0.0197647829736811,0.0362905826649657,0.606481481481482,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate","fmrilss_oasis[absolute|x=0.05|b=0.02]"
5,"st_default",0.353288615758634,1.05562356481327,-0.906781090514928,-0.00381903888955733,0.625,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
5,"fmrilss_lss",0.345287336864215,3.95772562644526,0.31356654319459,-0.00997197000620772,0.622685185185185,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
5,"fmrilss_sbhm",0.255444524908626,4.91573937714715,0.18065150457642,-0.153610407870886,0.546296296296296,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
5,"fmrilss_oasis_best",0.245736805483672,3.42463343661328,-0.222767484310569,-0.0255624236925047,0.56712962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
6,"st_default",0.27170871894951,1.27352111143864,-0.954312150687306,-0.0152163860189872,0.574074074074074,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
6,"fmrilss_lss",0.292504759963852,3.3391904568654,-0.252565221772828,-0.0169281901923896,0.534722222222222,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
6,"fmrilss_sbhm",0.178426724344615,5.95744937313896,-0.665452352328053,-0.0319560488487576,0.541666666666667,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
6,"fmrilss_oasis_best",0.00768395106757636,4.14891545625102,-0.961753471051537,-0.0331741579258897,0.493055555555556,TRUE,NA,"hard__mismatch__high","hard","mismatch","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
6,"st_default",0.259516108287902,1.35273046438836,-0.959702837957294,0.0233338338748161,0.606481481481482,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
6,"fmrilss_lss",0.228999691272055,3.43865376541369,-0.38837191336774,0.0294870628991437,0.608796296296296,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
6,"fmrilss_sbhm",0.168885429687387,5.75986982802949,-0.29771397490481,-0.0474344382726475,0.546296296296296,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
6,"fmrilss_oasis_best",0.174350992544017,3.9965229783209,-0.489191780698638,0.0572477574574044,0.539351851851852,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
6,"st_default",0.188149578652873,1.32211964177319,-0.944542067623612,-0.0305390037027562,0.583333333333333,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
6,"fmrilss_lss",0.219067685358032,3.75288082024998,-0.320896095010258,0.0707218302461236,0.564814814814815,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
6,"fmrilss_sbhm",0.193372994463606,6.5054476393218,-0.105034676469015,0.0320933434485144,0.553240740740741,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
6,"fmrilss_oasis_best",0.133989720753938,4.03417633444061,-0.57258152429412,0.0549155396063395,0.543981481481482,TRUE,NA,"hard__mismatch__none","hard","mismatch","none","fmrilss_oasis[absolute|x=0.05|b=0.02]"
6,"st_default",0.350319343785827,1.31950924656375,-0.930516021996559,-0.0114421183874048,0.601851851851852,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
6,"fmrilss_lss",0.329627136647467,3.99694705660392,0.0328020988789179,-0.0371956652957116,0.576388888888889,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
6,"fmrilss_sbhm",0.10880655564742,5.94410069724264,-0.581884727490541,-0.0797383580051939,0.560185185185185,TRUE,NA,"hard__nominal__high","hard","nominal","high",NA
6,"fmrilss_oasis_best",0.167981864623307,4.87452710152592,-0.374514220202867,-0.00050423620329476,0.527777777777778,TRUE,NA,"hard__nominal__high","hard","nominal","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
6,"st_default",0.338744582098746,1.12673637927057,-0.95428162540594,0.031690647455676,0.569444444444444,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
6,"fmrilss_lss",0.282670427874121,3.67429216682615,0.0193650311004928,0.0583556610109246,0.590277777777778,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
6,"fmrilss_sbhm",0.158308240371829,4.88946755519845,-0.271978940023716,0.226844678676128,0.518518518518518,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate",NA
6,"fmrilss_oasis_best",0.192517314133293,3.99908497226069,-0.270468082434478,0.106445147452505,0.550925925925926,TRUE,NA,"hard__nominal__moderate","hard","nominal","moderate","fmrilss_oasis[absolute|x=0.05|b=0.05]"
6,"st_default",0.440420788951987,1.15119435683139,-0.890448114947954,0.00690100325200239,0.671296296296296,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
6,"fmrilss_lss",0.434484866784165,3.9761264029522,0.573298694442198,-0.146115288977076,0.645833333333333,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
6,"fmrilss_sbhm",0.36271028480081,4.95428620320134,0.582890969200628,-0.201422329312499,0.645833333333333,TRUE,NA,"hard__nominal__none","hard","nominal","none",NA
6,"fmrilss_oasis_best",0.25156258046719,4.44529611031189,-0.0353905695535223,-0.0596328990039252,0.578703703703704,TRUE,NA,"hard__nominal__none","hard","nominal","none","fmrilss_oasis[fractional|x=0.05|b=0.05]"
6,"st_default",0.236509131445995,1.06475531243036,-0.952129213677043,0.0100316461610545,0.597222222222222,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
6,"fmrilss_lss",0.280063964218093,3.82648345805585,0.032179748247329,-0.0382193655040577,0.585648148148148,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
6,"fmrilss_sbhm",0.234777399713829,6.6358459405218,-0.0676326014254561,-0.0241821829746162,0.555555555555556,TRUE,NA,"medium__mismatch__high","medium","mismatch","high",NA
6,"fmrilss_oasis_best",0.0621829083806142,3.48564895673095,-0.726559926759853,-0.00424819536465302,0.532407407407407,TRUE,NA,"medium__mismatch__high","medium","mismatch","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
6,"st_default",0.325325111772147,0.907649511879492,-0.906252026633658,0.0296618251863163,0.608796296296296,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
6,"fmrilss_lss",0.295577181950911,2.18304828058093,-0.309464224502077,0.0812126225239668,0.594907407407407,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
6,"fmrilss_sbhm",0.110186823557027,3.82787415555346,-0.839319001895563,0.1889691370852,0.534722222222222,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate",NA
6,"fmrilss_oasis_best",0.146384270201171,2.90622029901113,-0.561012144533205,0.055564293432287,0.506944444444444,TRUE,NA,"medium__mismatch__moderate","medium","mismatch","moderate","fmrilss_oasis[absolute|x=0.05|b=0.02]"
6,"st_default",0.27628550984456,0.999438317329596,-0.968619029307037,0.00865279325096009,0.578703703703704,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
6,"fmrilss_lss",0.28242010220372,2.82575255098727,-0.105985504053728,0.119933958455853,0.581018518518518,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
6,"fmrilss_sbhm",0.191115619030946,5.59008008894791,-0.351985800341882,0.0734437275855498,0.576388888888889,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
6,"fmrilss_oasis_best",0.188415393564502,2.91322808996551,-0.412489859411607,0.0528377793223033,0.543981481481482,TRUE,NA,"medium__mismatch__none","medium","mismatch","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
6,"st_default",0.31795714231804,0.947390736231139,-0.932110697693294,0.0195021287677057,0.599537037037037,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
6,"fmrilss_lss",0.314318410645965,3.17399425424602,0.0952669409018256,-0.0201215600805887,0.608796296296296,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
6,"fmrilss_sbhm",0.242212060057412,3.90296626689577,-0.0986220544895338,-0.0839108263020219,0.578703703703704,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
6,"fmrilss_oasis_best",0.16556926423721,2.9382290508084,-0.474163768048739,0.022091621218756,0.553240740740741,TRUE,NA,"medium__nominal__high","medium","nominal","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
6,"st_default",0.356864290423571,1.00060373687935,-0.84892023477328,-0.124827430902001,0.618055555555556,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
6,"fmrilss_lss",0.319534577104512,2.52647497180709,-0.218541782385688,-0.0654310767145794,0.590277777777778,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
6,"fmrilss_sbhm",0.248988500199366,4.12497600013429,-0.340917146083244,-0.159635487848224,0.601851851851852,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
6,"fmrilss_oasis_best",0.187996324368572,2.5465550381855,-0.579967958597376,-0.137707139420196,0.548611111111111,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate","fmrilss_oasis[absolute|x=0.05|b=0.02]"
6,"st_default",0.335106020517919,1.11318424263231,-0.96389508379218,0.00113009635616078,0.611111111111111,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
6,"fmrilss_lss",0.345120617816202,3.19486915566195,0.0166337963227178,0.0547792495948765,0.585648148148148,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
6,"fmrilss_sbhm",0.234598280032573,4.26443386991663,-0.039350572269443,0.143310533671024,0.5625,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
6,"fmrilss_oasis_best",0.203635906968848,3.32901777031534,-0.339181024958888,0.0457539328934438,0.581018518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.02]"
7,"st_default",0.110570129781862,1.04983274982988,-0.980600181356977,0.018554625782999,0.543981481481482,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
7,"fmrilss_lss",0.154058435865715,2.70505046479544,-0.552559922169287,0.0748061047286864,0.560185185185185,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
7,"fmrilss_sbhm",0.221882226241862,3.61451152693554,-0.375548611160887,0.131507437335505,0.56712962962963,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
7,"fmrilss_oasis_best",0.0719013996641362,3.54594139400902,-0.758268505971428,0.0726322283362598,0.520833333333333,TRUE,NA,"hard__mismatch__high","hard","mismatch","high","fmrilss_oasis[fractional|x=0.05|b=0.05]"
7,"st_default",0.293577632541143,1.2732445220771,-0.9551202417193,-0.0109843105159589,0.583333333333333,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
7,"fmrilss_lss",0.303757356778134,3.20662399454334,-0.232944848347795,0.00177483912632339,0.548611111111111,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
7,"fmrilss_sbhm",0.261788314793674,4.96143177009232,-0.329232135653432,-0.0831719994912126,0.55787037037037,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
7,"fmrilss_oasis_best",0.0277622569661987,4.02963830655937,-0.899164317718424,-0.0241444138687238,0.511574074074074,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
7,"st_default",0.255895289111072,1.35443402322536,-0.960932309147047,0.0266807618149579,0.606481481481482,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
7,"fmrilss_lss",0.232892001714923,3.46271222342732,-0.371300266868622,0.0497504381801833,0.585648148148148,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
7,"fmrilss_sbhm",0.171977552576686,8.089287493572,-0.763872191820706,0.120179226286829,0.56712962962963,TRUE,NA,"hard__mismatch__none","hard","mismatch","none",NA
