"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fastlss[r]",40,0.252628690928854,0.244312228804604,0.042166279005065,2.87604289910311,2.86432719766824,0.168313734195521,-0.270688454911535,-0.280603318459323,0.140745006971376,0.275020359491965,0.0210261539133639,0.134129125827324,0.320795661865705,0.277272087377341,0.589988425925926,0.58912037037037,0.0205523917585677,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fastlss[cpp]",40,0.252628690928854,0.244312228804604,0.042166279005065,2.87604289910311,2.86432719766824,0.168313734195521,-0.270688454911536,-0.280603318459324,0.140745006971376,0.275020359491965,0.0210261539133639,0.134129125827324,0.320795661865705,0.277272087377341,0.589988425925926,0.58912037037037,0.0205523917585677,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","fmrilss_oasis_best",40,0.248625846016022,0.240593535398525,0.0426544760781574,2.84176317791117,2.81539484359268,0.178262821289832,-0.232937770354225,-0.236527940084345,0.148756642622545,0.242465706205014,0.00131875437357338,0.0112166508497445,0.0593071029555563,0.0460720181859115,0.5859375,0.590277777777778,0.0221545263946609,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","fmrilss_lss",40,0.24809872956838,0.240236428133777,0.0426992019399897,2.98880692105008,2.98697689021612,0.198803342015388,-0.193375123968891,-0.210053659870154,0.158365380713628,0.212761491642235,-0.000590571754927097,0.00849026957819445,0.0531129954712205,0.0399963217286521,0.585706018518519,0.587962962962963,0.0217748341694609,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","st_default",40,0.239851494881095,0.226706994333728,0.0468254015994564,0.975385460630017,0.972325340888081,0.0351436529963598,-0.960037122474538,-0.96095360111682,0.0102865424799739,0.960037122474538,-0.000197980780721693,0.00346689555136171,0.0180910412121129,0.014698902973427,0.590798611111111,0.590277777777778,0.0219006658523462,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[cf_als]",40,0.105621318514215,0.104218338547505,0.048970394512504,1.57596014310516,1.57224772742911,0.0950670956818532,-0.858836659226843,-0.858103510961098,0.0628176518100153,0.858836659226843,-0.031034518243542,-0.0194962385054905,0.186389660582774,0.134125086279147,0.537847222222222,0.542824074074074,0.0212709266082078,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_1als]",40,0.105621318514215,0.104218338547505,0.048970394512504,1.57596323123207,1.57225181857304,0.0950683408545474,-0.858834176830374,-0.858102305421976,0.0628180171363003,0.858834176830374,-0.0310334095824307,-0.0195010061830291,0.186389993081661,0.134125269369228,0.537847222222222,0.542824074074074,0.0212709266082078,1
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_only]",40,0.0616921375069488,0.0679589137839896,0.053190834528075,1.01905037470807,1.02067157026362,0.0380071286837667,-0.983827499646464,-0.984837435414921,0.0137557350070504,0.983827499646464,0.00130248239182619,0.00397401404663258,0.0208368862843319,0.0161940302165718,0.520891203703704,0.525462962962963,0.0236675320475358,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_sbhm",40,0.274275787619198,0.272694757077336,0.0378858797897637,5.75355244016633,5.64000324768489,0.907581241360915,0.3807420335288,0.360463229821718,0.28396511848349,0.401998444231814,-0.0130260798213131,-0.00487415110426671,0.0949142700234349,0.0758955992821451,0.576273148148148,0.574074074074074,0.0191671053667949,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fastlss[cpp]",40,0.238981877618031,0.241687069062609,0.0430276759204252,3.52184578426005,3.60209606788788,0.373238640530081,-0.344563139072599,-0.329143478942358,0.14869340147102,0.348572357535477,-0.0349175453200405,-0.114629485483649,0.545937274710344,0.446824909757327,0.5828125,0.585648148148148,0.0217685234920537,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fastlss[r]",40,0.238981877618031,0.241687069062609,0.0430276759204252,3.52184578426006,3.60209606788788,0.373238640530082,-0.344563139072598,-0.329143478942358,0.14869340147102,0.348572357535477,-0.0349175453200405,-0.114629485483649,0.545937274710345,0.446824909757328,0.5828125,0.585648148148148,0.0217685234920537,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_oasis_best",40,0.236489717635526,0.238657093634693,0.0426848203881766,3.55940818658068,3.52064906339189,0.496838371688519,-0.250704032059465,-0.246443892485712,0.176634481678043,0.265869093695602,-0.0140688090424461,-0.0136878486807716,0.0830793787197111,0.0678140990327932,0.569155092592593,0.564814814814815,0.0203238286786969,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_lss",40,0.235912203926176,0.238514481574494,0.0427125515397349,3.74671129803565,3.62469299079973,0.532449902581492,-0.211964658167685,-0.194181209434188,0.184295486525202,0.238857789459551,-0.0116144380662893,-0.0181791199237197,0.0732395120844134,0.0592267407867405,0.568865740740741,0.564814814814815,0.0212722184171856,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","st_default",40,0.211125885340837,0.218204698276142,0.0634324579342557,1.200654642143,1.18805062567646,0.0923962549761659,-0.959827127874167,-0.970230396830201,0.0240907688478976,0.959827127874167,-0.00388841956798732,-0.0025047357490815,0.0320063219400588,0.0226084654416928,0.552488425925926,0.582175925925926,0.12642233100574,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_1als]",40,0.0607932568259568,0.0597142504633922,0.0457905279374516,1.98944624826359,1.94020918348323,0.237679314140309,-0.92785030531893,-0.923905644101842,0.0524345276528759,0.92785030531893,-0.0500591398969977,-0.0790127570367608,0.30920573297458,0.227758527039934,0.526678240740741,0.524305555555556,0.0246262840331037,1
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[cf_als]",40,0.0607932568259568,0.0597142504633922,0.0457905279374516,1.98944384380881,1.94020012832199,0.237676343072162,-0.927852653976288,-0.923906804354366,0.0524344118861336,0.927852653976288,-0.0500580272184018,-0.0790104503628204,0.309203996672397,0.227757732213939,0.526678240740741,0.524305555555556,0.0246262840331037,1
