"scenario","method","n_old","mean_cor_old","median_cor_old","sd_cor_old","mean_rmse_old","median_rmse_old","sd_rmse_old","mean_slope_bias_old","median_slope_bias_old","sd_slope_bias_old","mean_abs_slope_bias_old","mean_intercept_bias_old","median_intercept_bias_old","sd_intercept_bias_old","mean_abs_intercept_bias_old","mean_sign_acc_old","median_sign_acc_old","sd_sign_acc_old","success_rate_old","regime","lag","widen","run_old","n_new","mean_cor_new","median_cor_new","sd_cor_new","mean_rmse_new","median_rmse_new","sd_rmse_new","mean_slope_bias_new","median_slope_bias_new","sd_slope_bias_new","mean_abs_slope_bias_new","mean_intercept_bias_new","median_intercept_bias_new","sd_intercept_bias_new","mean_abs_intercept_bias_new","mean_sign_acc_new","median_sign_acc_new","sd_sign_acc_new","success_rate_new","run_new","delta_cor","delta_rmse","delta_sign_acc"
"easy__lag2__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.361529814080247,0.362837793261879,0.0404771557445643,1.82888242883329,1.82744345585689,0.111998968105972,-0.27822484627567,-0.286306751177551,0.118128478263832,0.27822484627567,-0.0068656693407254,-0.00997888247317211,0.0524317202270618,0.0425708283779041,0.625,0.625,0.0261568144113293,1,"easy",2,0,"before",20,0.361529814080247,0.362837793261879,0.0404771557445643,1.82888242883329,1.82744345585689,0.111998968105972,-0.27822484627567,-0.286306751177551,0.118128478263832,0.27822484627567,-0.0068656693407254,-0.00997888247317211,0.0524317202270618,0.0425708283779041,0.625,0.625,0.0261568144113293,1,"after",0,0,0
"easy__lag2__widen0","fmrilss_lss",20,0.3610950354269,0.362038970255708,0.0404451924902819,1.92405693955646,1.9225882833204,0.12072485328779,-0.238333741415349,-0.247268404982744,0.124526510851846,0.238333741415349,-0.00572183353195227,-0.0080040339234194,0.0518130400015724,0.0419902049658899,0.625,0.625,0.026900960001056,1,"easy",2,0,"before",20,0.3610950354269,0.362038970255708,0.0404451924902819,1.92405693955646,1.9225882833204,0.12072485328779,-0.238333741415349,-0.247268404982744,0.124526510851846,0.238333741415349,-0.00572183353195227,-0.0080040339234194,0.0518130400015724,0.0419902049658899,0.625,0.625,0.026900960001056,1,"after",0,0,0
"easy__lag2__widen0","st_default",20,0.33543960946735,0.328794480847452,0.0445481438787275,0.972898180547901,0.973201288150753,0.0424218477959553,-0.791300082782505,-0.795197199613951,0.0351441980282454,0.791300082782505,-0.00597152948602658,-0.00202342432974033,0.0317792308026037,0.0250639992333632,0.617361111111111,0.626157407407407,0.0281118234762719,1,"easy",2,0,"before",20,0.33543960946735,0.328794480847452,0.0445481438787275,0.972898180547901,0.973201288150753,0.0424218477959553,-0.791300082782505,-0.795197199613951,0.0351441980282454,0.791300082782505,-0.00597152948602658,-0.00202342432974033,0.0317792308026037,0.0250639992333632,0.617361111111111,0.626157407407407,0.0281118234762719,1,"after",0,0,0
"easy__lag2__widen0","fmrilss_sbhm",20,0.322790727315625,0.319397916469316,0.045357771120701,2.11690573327205,2.06147637889092,0.281645324044433,-0.298107155835966,-0.314136736351236,0.126866698712891,0.298107155835966,-0.00546344278474205,-0.00183384308456923,0.080342872489973,0.0575721923255001,0.617824074074074,0.612268518518519,0.0268053893243607,1,"easy",2,0,"before",20,0.303300577019505,0.304197099878052,0.0564981698336173,2.20330795986713,2.1256597830092,0.311693246206785,-0.361196084262189,-0.364079323892998,0.156928744127408,0.361196084262189,-0.00268106042615008,-0.00671080423269289,0.0805040057043455,0.0598060491951278,0.610416666666667,0.609953703703704,0.0277076356129207,1,"after",-0.01949015029612,0.0864022265950801,-0.00740740740740697
"easy__lag1__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.410275741619191,0.404755071271981,0.029501452299382,1.83849169177475,1.8335767099277,0.106262924250527,-0.162240538757524,-0.170655609646324,0.0886697777464439,0.162240538757524,0.006372323053621,0.00874039109901672,0.0519116694170262,0.0434559777105611,0.641666666666667,0.638888888888889,0.0185276536922313,1,"easy",1,2,"before",20,0.410275741619191,0.404755071271981,0.029501452299382,1.83849169177475,1.8335767099277,0.106262924250527,-0.162240538757524,-0.170655609646324,0.0886697777464439,0.162240538757524,0.006372323053621,0.00874039109901672,0.0519116694170262,0.0434559777105611,0.641666666666667,0.638888888888889,0.0185276536922313,1,"after",0,0,0
"easy__lag1__widen2","fmrilss_lss",20,0.409551256033177,0.404528570629266,0.0295410881300006,1.94026606036905,1.93396755956836,0.114181713534252,-0.115371161183684,-0.123880775823713,0.0935584475385178,0.120194044763747,0.00740587912139598,0.00640904566165543,0.0504052252082735,0.0420823382058314,0.642592592592593,0.638888888888889,0.0193875059783002,1,"easy",1,2,"before",20,0.409551256033177,0.404528570629266,0.0295410881300006,1.94026606036905,1.93396755956836,0.114181713534252,-0.115371161183684,-0.123880775823713,0.0935584475385178,0.120194044763747,0.00740587912139598,0.00640904566165543,0.0504052252082735,0.0420823382058314,0.642592592592593,0.638888888888889,0.0193875059783002,1,"after",0,0,0
"easy__lag1__widen2","st_default",20,0.409546206354601,0.400764776073906,0.0363198614856803,0.925778654081252,0.921384064606446,0.0357388793864693,-0.749669961343145,-0.749330371284012,0.0241009708342915,0.749669961343145,0.000268214835077078,-6.46188627132291e-05,0.0371757919645937,0.031243226983434,0.647800925925926,0.644675925925926,0.020113946822972,1,"easy",1,2,"before",20,0.409546206354601,0.400764776073906,0.0363198614856803,0.925778654081252,0.921384064606446,0.0357388793864693,-0.749669961343145,-0.749330371284012,0.0241009708342915,0.749669961343145,0.000268214835077078,-6.46188627132291e-05,0.0371757919645937,0.031243226983434,0.647800925925926,0.644675925925926,0.020113946822972,1,"after",0,0,0
"easy__lag1__widen2","fmrilss_sbhm",20,0.332807551443882,0.332361971358923,0.0414721215682759,2.12656354769206,2.05258557643103,0.219860231506647,-0.259346723564898,-0.225631716513279,0.133419025418829,0.260401598344109,0.00831019120232013,0.0180993351341827,0.0662214549990816,0.0534773592443022,0.617013888888889,0.616898148148148,0.0241320503536366,1,"easy",1,2,"before",20,0.319458754487193,0.320959937883983,0.0421727797640714,2.07260124554085,1.99202565630654,0.287916678584825,-0.311210477149226,-0.285393150321014,0.11039119383381,0.311210477149226,0.00855867337138927,0.000114951611276227,0.0658564026961347,0.0515806887554033,0.613194444444444,0.613425925925926,0.0215963793034416,1,"after",-0.013348796956689,-0.0539623021512101,-0.00381944444444493
"easy__lag1__widen1","st_default",20,0.426531763520217,0.425417238093349,0.0356002156569039,0.912899208410853,0.902052169811579,0.0376076337510172,-0.742348226464392,-0.744026814431796,0.0299075651809605,0.742348226464392,0.000712417479065484,0.00619548674998028,0.0326133552293486,0.0278086258104561,0.65462962962963,0.65625,0.0277838687279174,1,"easy",1,1,"before",20,0.426531763520217,0.425417238093349,0.0356002156569039,0.912899208410853,0.902052169811579,0.0376076337510172,-0.742348226464392,-0.744026814431796,0.0299075651809605,0.742348226464392,0.000712417479065484,0.00619548674998028,0.0326133552293486,0.0278086258104561,0.65462962962963,0.65625,0.0277838687279174,1,"after",0,0,0
"easy__lag1__widen1","fmrilss_lss",20,0.423707254552298,0.427965632141349,0.0313473069871468,1.91900363811726,1.91731288057258,0.115612146779612,-0.0848719298194119,-0.10517253130095,0.110809180834745,0.107852991762284,-0.0053312128843342,-0.0170824297824805,0.046605294488358,0.037705466248622,0.64837962962963,0.653935185185185,0.0236531178519169,1,"easy",1,1,"before",20,0.423707254552298,0.427965632141349,0.0313473069871468,1.91900363811726,1.91731288057258,0.115612146779612,-0.0848719298194119,-0.10517253130095,0.110809180834745,0.107852991762284,-0.0053312128843342,-0.0170824297824805,0.046605294488358,0.037705466248622,0.64837962962963,0.653935185185185,0.0236531178519169,1,"after",0,0,0
"easy__lag1__widen1","fmrilss_sbhm",20,0.321512943583627,0.321527839525147,0.0454260050194317,2.10044200580042,2.09863321915707,0.216821149481634,-0.299794065439639,-0.298843718129763,0.134670163227519,0.307648329556364,0.0049701343982468,0.00635070534109952,0.0648987435931232,0.0504169306914124,0.614236111111111,0.616898148148148,0.0223077843340815,1,"easy",1,1,"before",20,0.287102780539073,0.294354011033767,0.0523530788938146,2.29261423672277,2.08694335369288,0.510808098007359,-0.40956092208125,-0.396580256989721,0.149779799975242,0.40956092208125,-0.0112695264576762,-0.00742702806861844,0.0857142729397743,0.0721244529699246,0.596180555555556,0.59375,0.02259918006653,1,"after",-0.034410163044554,0.19217223092235,-0.0180555555555549
"easy__lag1__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.296726891635807,0.294530547031607,0.0408360974939178,2.25935796949671,2.27111027927049,0.122308400477804,-0.290845278990206,-0.322973620859475,0.104788982637588,0.290845278990206,-0.00855056893625422,-0.0114674813280537,0.0475174782264432,0.0362786209396135,0.606597222222222,0.601851851851852,0.0263552566879223,1,"easy",1,1,"before",20,0.424045338019527,0.428525695545623,0.0312703603300333,1.82026979886958,1.81890954561637,0.107510657603407,-0.132978639515549,-0.152843254453862,0.105001677423019,0.140671967424456,-0.00576687324606381,-0.0175894314699712,0.0471531178974528,0.0385804806840167,0.648148148148148,0.652777777777778,0.0233664173386683,1,"after",0.12731844638372,-0.43908817062713,0.041550925925926
"easy__lag1__widen0","st_default",20,0.452985002704111,0.452429476028196,0.0334711376597453,0.903845153554468,0.898636075923526,0.0346562290624023,-0.723793638802441,-0.723906322208032,0.0283894047088641,0.723793638802441,-0.00385295297007715,0.00416354832331241,0.0346292793298974,0.0279435642529665,0.658680555555555,0.659722222222222,0.0254848280214114,1,"easy",1,0,"before",20,0.452985002704111,0.452429476028196,0.0334711376597453,0.903845153554468,0.898636075923526,0.0346562290624023,-0.723793638802441,-0.723906322208032,0.0283894047088641,0.723793638802441,-0.00385295297007715,0.00416354832331241,0.0346292793298974,0.0279435642529665,0.658680555555555,0.659722222222222,0.0254848280214114,1,"after",0,0,0
"easy__lag1__widen0","fmrilss_lss",20,0.43788350963559,0.444463092215419,0.0345211041333352,1.96113303082211,1.98393186557014,0.12920711132196,-0.026515915769824,-0.0159457170334759,0.124860067981169,0.0862381939549258,-0.000627953897366692,0.00532526186499818,0.0293199949608127,0.0245392040055512,0.656134259259259,0.657407407407407,0.0182342181419518,1,"easy",1,0,"before",20,0.43788350963559,0.444463092215419,0.0345211041333352,1.96113303082211,1.98393186557014,0.12920711132196,-0.026515915769824,-0.0159457170334759,0.124860067981169,0.0862381939549258,-0.000627953897366692,0.00532526186499818,0.0293199949608127,0.0245392040055512,0.656134259259259,0.657407407407407,0.0182342181419518,1,"after",0,0,0
"easy__lag1__widen0","fmrilss_sbhm",20,0.32216422870492,0.31698619761985,0.058236069792972,2.18842063293923,2.13000578773805,0.209435794807965,-0.250979767376614,-0.263458456460675,0.15919126172987,0.260143460460173,-0.0125564236663112,-0.00720822761902656,0.0469580157425683,0.0373500310893453,0.619791666666667,0.614583333333333,0.0284089575905405,1,"easy",1,0,"before",20,0.328964505075701,0.327120527866422,0.0549893713664929,2.17945122390415,2.0404481344337,0.261964234346721,-0.24851459647936,-0.209394748977368,0.148280550756284,0.24851459647936,-0.0147695866494487,-0.00883403399972405,0.0650866674745142,0.0550040401127228,0.616782407407407,0.611111111111111,0.0240266415878779,1,"after",0.00680027637078101,-0.00896940903508003,-0.00300925925925999
"easy__lag1__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.285301349694716,0.282496975891404,0.0537992953755898,2.47940760916109,2.49562022717601,0.0741823456694373,-0.255421422000065,-0.274695782079871,0.151384038034974,0.261623530145613,-0.00409497499668242,-0.0046987830592134,0.0337502868177121,0.0258238202163319,0.59849537037037,0.59837962962963,0.0256282844207194,1,"easy",1,0,"before",20,0.438093419590872,0.444379021724532,0.0345017098896595,1.85987689513172,1.88021702779571,0.119819013480098,-0.0774873194385571,-0.0673086845401678,0.118124579646788,0.113313449949054,-0.0017184312093804,0.00803826551552381,0.0321300379903641,0.0274451088169526,0.655555555555556,0.659722222222222,0.0180652370704689,1,"after",0.152792069896156,-0.61953071402937,0.057060185185186
"easy__lag0__widen2","st_default",20,0.41065788657015,0.419511107525036,0.0393553976443363,0.949660219190112,0.934434002663746,0.040591461983131,-0.933231715050118,-0.938185368565347,0.0277095131281156,0.933231715050118,0.00124490639578002,-0.00255159446644862,0.0133803554481839,0.0113850041360875,0.646875,0.644675925925926,0.0274661183465807,1,"easy",0,2,"before",20,0.41065788657015,0.419511107525036,0.0393553976443363,0.949660219190112,0.934434002663746,0.040591461983131,-0.933231715050118,-0.938185368565347,0.0277095131281156,0.933231715050118,0.00124490639578002,-0.00255159446644862,0.0133803554481839,0.0113850041360875,0.646875,0.644675925925926,0.0274661183465807,1,"after",0,0,0
"easy__lag0__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.402498099612218,0.408369062656322,0.0404290138891383,1.90799071090151,1.90467767283375,0.104240196375261,-0.147782061708789,-0.161374609786456,0.12964503598398,0.164842028691745,-0.00851606555497252,-0.0047357411470313,0.0500368455063953,0.036646621925223,0.640856481481481,0.646990740740741,0.0297606429000108,1,"easy",0,2,"before",20,0.402498099612218,0.408369062656322,0.0404290138891383,1.90799071090151,1.90467767283375,0.104240196375261,-0.147782061708789,-0.161374609786456,0.12964503598398,0.164842028691745,-0.00851606555497252,-0.0047357411470313,0.0500368455063953,0.036646621925223,0.640856481481481,0.646990740740741,0.0297606429000108,1,"after",0,0,0
"easy__lag0__widen2","fmrilss_lss",20,0.401925982947359,0.407624950217068,0.040580517127314,2.01792897048632,2.01654713047792,0.112970928184872,-0.0980063355803531,-0.113007097251015,0.137519819287835,0.134528286877055,-0.00766749828033755,-0.00114909442132542,0.0505036939481393,0.0369433466667553,0.640277777777778,0.644675925925926,0.029100647768169,1,"easy",0,2,"before",20,0.401925982947359,0.407624950217068,0.040580517127314,2.01792897048632,2.01654713047792,0.112970928184872,-0.0980063355803531,-0.113007097251015,0.137519819287835,0.134528286877055,-0.00766749828033755,-0.00114909442132542,0.0505036939481393,0.0369433466667553,0.640277777777778,0.644675925925926,0.029100647768169,1,"after",0,0,0
"easy__lag0__widen2","fmrilss_sbhm",20,0.270915845521486,0.268792438724188,0.0471159035696931,2.21975663915077,2.23451696783773,0.192660824729106,-0.377493268419538,-0.373304584956845,0.113374019532765,0.377493268419538,-0.0107476904193317,0.000718391315698311,0.0575171760453575,0.0464267949377064,0.596064814814815,0.594907407407407,0.0272395467408938,1,"easy",0,2,"before",20,0.246831796756387,0.237579080152781,0.0587456769049381,2.1687706593322,2.11633789281205,0.31802883807733,-0.431049655295093,-0.487659774149205,0.215734306983865,0.455216298727345,-0.0145955296445251,-0.0136733136039006,0.0600682541537415,0.0492499223201166,0.58599537037037,0.583333333333333,0.0322265473307739,1,"after",-0.024084048765099,-0.0509859798185701,-0.010069444444445
"easy__lag0__widen1","st_default",20,0.434317919352099,0.436988715296552,0.0318063674097383,0.942408878782049,0.943143736122724,0.0340247048540632,-0.923070632828481,-0.931914477404971,0.0390001673048329,0.923070632828481,-0.00304375462755834,-0.000223435175232309,0.0152450458082277,0.0123964371412472,0.656944444444444,0.657407407407407,0.0175746291792364,1,"easy",0,1,"before",20,0.434317919352099,0.436988715296552,0.0318063674097383,0.942408878782049,0.943143736122724,0.0340247048540632,-0.923070632828481,-0.931914477404971,0.0390001673048329,0.923070632828481,-0.00304375462755834,-0.000223435175232309,0.0152450458082277,0.0123964371412472,0.656944444444444,0.657407407407407,0.0175746291792364,1,"after",0,0,0
"easy__lag0__widen1","fmrilss_lss",20,0.419286690853048,0.421414332590296,0.0274900407887928,2.02823581729333,2.05225693737993,0.159131535614603,-0.0510976241955459,-0.03876260464262,0.115508262607948,0.0847770510006878,-0.000947426511184928,-0.00904229902254479,0.0478944936925326,0.0406935386294215,0.647222222222222,0.648148148148148,0.0205044981690948,1,"easy",0,1,"before",20,0.419286690853048,0.421414332590296,0.0274900407887928,2.02823581729333,2.05225693737993,0.159131535614603,-0.0510976241955459,-0.03876260464262,0.115508262607948,0.0847770510006878,-0.000947426511184928,-0.00904229902254479,0.0478944936925326,0.0406935386294215,0.647222222222222,0.648148148148148,0.0205044981690948,1,"after",0,0,0
"easy__lag0__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.271952294847173,0.274039180413397,0.0488345671426143,2.51815179268608,2.51929057448589,0.144455722161758,-0.282815841208792,-0.266971967316284,0.136276509442461,0.282815841208792,-0.000645374807265784,0.00654048913642337,0.0457520519711382,0.0371450571824574,0.598726851851852,0.601851851851852,0.0228325834542152,1,"easy",0,1,"before",20,0.419729384974996,0.421804781061371,0.0275517605625133,1.91721916582367,1.93771485987543,0.145697935928777,-0.103155021403391,-0.0919026616268985,0.108892551592886,0.11712560458741,-0.00182764968858244,-0.00545208762753405,0.0501629889379789,0.0417040009383045,0.64849537037037,0.650462962962963,0.0205988400453081,1,"after",0.147777090127823,-0.60093262686241,0.0497685185185179
"easy__lag0__widen1","fmrilss_sbhm",20,0.24865631724273,0.251719684476594,0.0559999885956554,2.16713619929232,2.17099335602869,0.167659112656578,-0.444375143799966,-0.444548271953811,0.131155044555083,0.444375143799966,0.0123995778557311,0.0273345150924344,0.0513901366479269,0.0449802264246338,0.59375,0.594907407407407,0.0186323862763862,1,"easy",0,1,"before",20,0.243985702452759,0.245353181858611,0.0521537544723639,2.29063490589791,2.20171519588689,0.310142998068049,-0.45885503041119,-0.449727360082115,0.139855717088343,0.45885503041119,-0.00317199327551955,0.005874848128195,0.074181327991222,0.0584683759702301,0.589467592592593,0.58912037037037,0.0238238964150324,1,"after",-0.004670614789971,0.12349870660559,-0.00428240740740704
"easy__lag0__widen0","st_default",20,0.482775153702398,0.495231384875987,0.0455073956151702,0.876783894807618,0.87761369778328,0.0346671185785734,-0.70526167950479,-0.696165596711555,0.0360543915124901,0.70526167950479,-0.00884335832175239,-0.0020066559203301,0.0338785976208431,0.0287398683148427,0.666898148148148,0.673611111111111,0.0227289032533816,1,"easy",0,0,"before",20,0.482775153702398,0.495231384875987,0.0455073956151702,0.876783894807618,0.87761369778328,0.0346671185785734,-0.70526167950479,-0.696165596711555,0.0360543915124901,0.70526167950479,-0.00884335832175239,-0.0020066559203301,0.0338785976208431,0.0287398683148427,0.666898148148148,0.673611111111111,0.0227289032533816,1,"after",0,0,0
"easy__lag0__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.448056924652569,0.455681412139152,0.0387661875520831,1.82374341770489,1.83708496836185,0.136028442617997,-0.0711146303135999,-0.076934471065152,0.117931379687611,0.099441215745463,-0.00561793956881266,0.0109325952776208,0.0526520505726096,0.0431325176439806,0.657060185185185,0.65625,0.0236098569211673,1,"easy",0,0,"before",20,0.448056924652569,0.455681412139152,0.0387661875520831,1.82374341770489,1.83708496836185,0.136028442617997,-0.0711146303135999,-0.076934471065152,0.117931379687611,0.099441215745463,-0.00561793956881266,0.0109325952776208,0.0526520505726096,0.0431325176439806,0.657060185185185,0.65625,0.0236098569211673,1,"after",0,0,0
"easy__lag0__widen0","fmrilss_lss",20,0.44766015241156,0.455486588671437,0.0387631465154333,1.92566466726926,1.94402938813359,0.147193540381432,-0.019206429495293,-0.0247966142616616,0.124281419536157,0.0917023086812132,-0.00411210374347524,0.0138229575525225,0.0524526132060913,0.0436383738321512,0.656828703703704,0.65625,0.0238782875936069,1,"easy",0,0,"before",20,0.44766015241156,0.455486588671437,0.0387631465154333,1.92566466726926,1.94402938813359,0.147193540381432,-0.019206429495293,-0.0247966142616616,0.124281419536157,0.0917023086812132,-0.00411210374347524,0.0138229575525225,0.0524526132060913,0.0436383738321512,0.656828703703704,0.65625,0.0238782875936069,1,"after",0,0,0
"easy__lag0__widen0","fmrilss_sbhm",20,0.267927675813598,0.295404017716645,0.06468304142779,2.12813467787953,2.04071039020937,0.288348536844951,-0.400221461349912,-0.34540680583345,0.167199432393375,0.400221461349912,-0.0107195231652323,0.0123136598178834,0.0723868704252786,0.0544784165534783,0.597337962962963,0.605324074074074,0.0285831410530457,1,"easy",0,0,"before",20,0.280984188243559,0.2838014159017,0.0600518588825204,2.09221523612763,2.02051945204049,0.32660135534392,-0.394379635454182,-0.367394695876327,0.137664902535372,0.394379635454182,-0.00307255287981465,-0.00528953538964628,0.0594963347935786,0.0483241581100943,0.600115740740741,0.599537037037037,0.0284486383887067,1,"after",0.013056512429961,-0.0359194417519002,0.00277777777777799
